X,OriginationTime,TransmissionTime,txSequenceNumber,loggerSequenceNumber,loggedTime,CDLConnectionHealth,ThrottlePosition___,EngineSpeed_rpm_,DesiredEngineSpeed_rpm_,BoostPressure_kPa_,EngineLoadFactor___,FuelConsumptionRate_l_h_,GroundSpeed_mph_,TransmissionOutputSpeed_rpm_,LockupClutchCurrent___,NeutralizeSwitchStatus,DirectionSwitchPositionStatus,RideControlSwitchStatus,TransmissionSwitchStatus,ParkBrakeSwitchStatus,DownShiftSwitchStatus,UpShiftSwitchStatus,LockupClutchEnableSwitchStatus,TorqueConverterSpeed_rpm_,GroundSpeedAndDirection_kph_,ShiftLeverPositionStatus,ActualGearStatus,ReverseSteeringSolenoidStatus,ParkBrakeStatus,ServiceBrakeStatus,AutoRetardModeStatus,AccelerationPedalStatus,FrontServiceBrakeOilPressure_kPa_,RearServiceBrakeOilPressure_kPa_,HydraulicOilTemperature_degC_,FuelGauge___,SystemVoltage_volts_,NewOriginTime,NewTransmissionTime
55440,1162917405.07077,1162917405.07077,24770,0,0,0,0,802.5,800,3.5,10,37.05,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,759,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1355,1550,72,35,28.2,2016-11-11 16:37:04.070770,2016-11-11 16:37:04.070770
55444,1162917407.55093,1162917407.55093,24774,0,0,0,0,803,800,3.5,10,36.7,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,760,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1361,1552,72,35,28.2,2016-11-11 16:37:06.550930,2016-11-11 16:37:06.550930
55447,1162917409.49115,1162917409.49116,24777,0,0,0,0,800.5,800,2.5,10,37.05,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,755,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1365,1556,72,35,28.2,2016-11-11 16:37:08.491150,2016-11-11 16:37:08.491160
55448,1162917410.11156,1162917410.11156,24778,0,0,0,0,802,800,2.5,10,36.8,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,757,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1366,1556,72,35,28.2,2016-11-11 16:37:09.111560,2016-11-11 16:37:09.111560
55451,1162917412.01169,1162917412.01169,24781,0,0,0,0,801.5,800,2.5,9,36.7,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,760,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1376,1567,72,35,28.2,2016-11-11 16:37:11.011690,2016-11-11 16:37:11.011690
55455,1162917414.65161,1162917414.65161,24785,0,0,0,0,801,800,2.5,9,36.45,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,763,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1376,1567,72,35,28.2,2016-11-11 16:37:13.651610,2016-11-11 16:37:13.651610
55458,1162917416.5517,1162917416.5517,24788,0,0,0,0,801.5,800,2.5,9,36.35,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,761,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1377,1570,72,35,28.2,2016-11-11 16:37:15.551700,2016-11-11 16:37:15.551700
55461,1162917418.49181,1162917418.49181,24791,0,0,0,0,800,800,2.5,9,36.1,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,763,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1382,1574,72,35,28.2,2016-11-11 16:37:17.491810,2016-11-11 16:37:17.491810
55462,1162917419.11194,1162917419.11194,24792,0,0,0,0,800.5,800,2,9,36.1,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,763,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1382,1572,72,35,28.2,2016-11-11 16:37:18.111940,2016-11-11 16:37:18.111940
55465,1162917421.01202,1162917421.01202,24795,0,0,0,0,801.5,800,2,9,35.85,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,760,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1381,1572,72,35,28.2,2016-11-11 16:37:20.012020,2016-11-11 16:37:20.012020
55469,1162917423.53211,1162917423.53211,24799,0,0,0,17.2,800.5,861,2.5,9,36,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,763,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1371,1562,72,35,28.2,2016-11-11 16:37:22.532110,2016-11-11 16:37:22.532110
55472,1162917425.43219,1162917425.4322,24802,0,0,0,58.8,1392,1590,16.5,62,29.45,2,187,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1147,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Released,117,147,72,34,28.2,2016-11-11 16:37:24.432190,2016-11-11 16:37:24.432200
55473,1162917426.05242,1162917426.05242,24803,0,0,0,55.6,1543,1538,20.5,42,20.8,2,217,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1375,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Released,114,148,72,35,28.2,2016-11-11 16:37:25.052420,2016-11-11 16:37:25.052420
55477,1162917428.65242,1162917428.65243,24807,0,0,0,71.6,1803.5,1835,60.5,46,22.45,2.5,234,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1611,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,36,53,72,36,28.2,2016-11-11 16:37:27.652420,2016-11-11 16:37:27.652430
55480,1162917430.55269,1162917430.55269,24810,0,0,0,93.2,1752.5,2120,92,100,27.8,3.5,348,23.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1504,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,31,47,72,35,28.2,2016-11-11 16:37:29.552690,2016-11-11 16:37:29.552690
55483,1162917432.4528,1162917432.4528,24813,0,0,0,99.2,1763,2120,123.5,100,27.55,1,125,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1134,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,32,38,72,33,28.2,2016-11-11 16:37:31.452800,2016-11-11 16:37:31.452800
55486,1162917434.31298,1162917434.31298,24816,0,0,0,99.2,1657,2120,114.5,100,29.35,1,90,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,796,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,27,42,72,32,28.2,2016-11-11 16:37:33.312980,2016-11-11 16:37:33.312980
55488,1162917435.55293,1162917435.55293,24818,0,0,0,99.2,1575,2120,119.5,100,31,0.5,60,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,583,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,18,34,72,35,28.2,2016-11-11 16:37:34.552930,2016-11-11 16:37:34.552930
55491,1162917437.45293,1162917437.45293,24821,0,0,0,99.2,1596,2120,118.5,100,30.5,0.5,49,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,410,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,19,34,72,35,28.2,2016-11-11 16:37:36.452930,2016-11-11 16:37:36.452930
55494,1162917439.35313,1162917439.35313,24824,0,0,0,99.2,1594.5,2105,119,100,30.5,0,52,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,560,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,21,34,72,34,28.2,2016-11-11 16:37:38.353130,2016-11-11 16:37:38.353130
55497,1162917441.25326,1162917441.25326,24827,0,0,0,99.2,1554.5,1878,117.5,97,31.35,0.5,57,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,569,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,10,26,72,35,28.2,2016-11-11 16:37:40.253260,2016-11-11 16:37:40.253260
55499,1162917442.49344,1162917442.49345,24829,0,0,0,99.2,1672,2120,118.5,100,29.1,0.5,61,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,152,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,15,27,72,35,28.2,2016-11-11 16:37:41.493440,2016-11-11 16:37:41.493450
55502,1162917444.43361,1162917444.43361,24832,0,0,0,99.6,1880,2120,112.5,100,26,1,172,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1568,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,2,16,72,36,28.2,2016-11-11 16:37:43.433610,2016-11-11 16:37:43.433610
55505,1162917446.29362,1162917446.29363,24835,0,0,0,68.4,1051.5,1791,30.5,56,48.55,0,0,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,734,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,3486,3693,72,35,28.2,2016-11-11 16:37:45.293620,2016-11-11 16:37:45.293630
55508,1162917448.19377,1162917448.19377,24838,0,0,0,27.2,1542.5,959,93.5,62,0,1.5,89,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,1396,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Released,3173,3448,72,35,28.2,2016-11-11 16:37:47.193770,2016-11-11 16:37:47.193770
55511,1162917450.13387,1162917450.13387,24841,0,0,0,98.8,2090,2120,82.5,81,21.6,0.5,60,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1893,0,FaultFNRP20,R1,Err-Unknown,Off,Depressed,Off,Depressed,101,144,72,34,28.2,2016-11-11 16:37:49.133870,2016-11-11 16:37:49.133870
55513,1162917451.41416,1162917451.41416,24843,0,0,0,14.4,1381.5,800,105,96,5.35,1.5,177,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,1208,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,1888,2178,72,35,28.2,2016-11-11 16:37:50.414160,2016-11-11 16:37:50.414160
55516,1162917453.35418,1162917453.35418,24846,0,0,0,74.8,1801.5,1892.5,73.5,76,25.3,0.5,99,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,777,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,104,140,72,34,28.1,2016-11-11 16:37:52.354180,2016-11-11 16:37:52.354180
55519,1162917455.25419,1162917455.25419,24849,0,0,0,88.4,2086.5,2120,110.5,100,22.45,3,330,45.1,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,2023,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,5,19,72,35,28.2,2016-11-11 16:37:54.254190,2016-11-11 16:37:54.254190
55522,1162917457.15439,1162917457.15439,24852,0,0,0,24.4,953,958,20.5,0,12.95,3.5,319,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,1127,0,FaultFNRP20,N2,Err-Unknown,Off,Released,Off,Released,900,1647,72,36,28.2,2016-11-11 16:37:56.154390,2016-11-11 16:37:56.154390
55524,1162917458.43451,1162917458.43452,24854,0,0,0,60.4,1263,1638,14,63,35.75,0.5,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,995,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,923,956,72,36,28.2,2016-11-11 16:37:57.434510,2016-11-11 16:37:57.434520
55527,1162917460.37472,1162917460.37472,24857,0,0,0,99.2,2109,2120,91,100,20.9,3,297,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1779,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,103,102,73,36,28.2,2016-11-11 16:37:59.374720,2016-11-11 16:37:59.374720
55530,1162917462.23488,1162917462.23488,24860,0,0,0,87.6,1868.5,2120,89.5,95,25.9,4,433,80,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1778,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,12,30,73,36,28.2,2016-11-11 16:38:01.234880,2016-11-11 16:38:01.234880
55533,1162917464.21509,1162917464.21509,24863,0,0,0,75.6,1842.5,2084.5,89,75,25.4,6,632,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1411,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,11,26,73,36,28.2,2016-11-11 16:38:03.215090,2016-11-11 16:38:03.215090
55536,1162917466.15512,1162917466.15512,24866,0,0,0,79.2,1741,1985,51,29,26.15,8,811,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1756,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,6,20,73,36,28.2,2016-11-11 16:38:05.155120,2016-11-11 16:38:05.155120
55538,1162917467.39507,1162917467.39507,24868,0,0,0,71.2,1878.5,1824,94.5,64,22.1,8.5,865,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1861,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,12,24,73,36,28.2,2016-11-11 16:38:06.395070,2016-11-11 16:38:06.395070
55541,1162917469.33531,1162917469.33531,24871,0,0,0,80,1977,1988,59,42,18.15,9,914,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1966,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,10,23,73,36,28.2,2016-11-11 16:38:08.335310,2016-11-11 16:38:08.335310
