OriginationTime,TransmissionTime,txSequenceNumber,loggerSequenceNumber,loggedTime,CDLConnectionHealth,ThrottlePosition___,EngineSpeed_rpm_,DesiredEngineSpeed_rpm_,BoostPressure_kPa_,EngineLoadFactor___,FuelConsumptionRate_l_h_,GroundSpeed_mph_,TransmissionOutputSpeed_rpm_,LockupClutchCurrent___,NeutralizeSwitchStatus,DirectionSwitchPositionStatus,RideControlSwitchStatus,TransmissionSwitchStatus,ParkBrakeSwitchStatus,DownShiftSwitchStatus,UpShiftSwitchStatus,LockupClutchEnableSwitchStatus,TorqueConverterSpeed_rpm_,GroundSpeedAndDirection_kph_,ShiftLeverPositionStatus,ActualGearStatus,ReverseSteeringSolenoidStatus,ParkBrakeStatus,ServiceBrakeStatus,AutoRetardModeStatus,AccelerationPedalStatus,FrontServiceBrakeOilPressure_kPa_,RearServiceBrakeOilPressure_kPa_,HydraulicOilTemperature_degC_,FuelGauge___,SystemVoltage_volts_,CorrectOriginationTime,Tonnage
1163822569,1163822569,28,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,17,15,59,96,25.9,22/11/2016 4:02,18.95
1163822571,1163822571,31,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,18,16,59,96,25.9,22/11/2016 4:02,18.95
1163822573,1163822573,33,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,15,15,59,96,25.9,22/11/2016 4:02,18.95
1163822574,1163822574,36,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,16,13,59,96,25.9,22/11/2016 4:02,18.95
1163822575,1163822575,37,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,15,15,59,96,25.9,22/11/2016 4:02,18.95
1163822577,1163822577,40,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,15,13,59,96,25.9,22/11/2016 4:02,18.95
1163822578,1163822578,42,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,15,15,59,96,25.9,22/11/2016 4:02,18.95
1163822580,1163822580,45,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,15,15,59,96,25.9,22/11/2016 4:02,18.95
1163822582,1163822582,47,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,10,15,59,96,25.8,22/11/2016 4:02,18.95
1163822583,1163822583,50,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,16,12,59,96,25.8,22/11/2016 4:02,18.95
1163822585,1163822585,53,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,14,15,59,96,25.9,22/11/2016 4:02,18.95
1163822586,1163822586,54,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,17,14,59,96,25.9,22/11/2016 4:02,18.95
1163822589,1163822589,58,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,15,14,59,96,25.8,22/11/2016 4:02,18.95
1163822589,1163822589,59,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,15,15,59,96,25.9,22/11/2016 4:02,18.95
1163822591,1163822591,62,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,15,15,59,96,25.8,22/11/2016 4:02,18.95
1163822592,1163822592,64,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,15,12,59,96,25.9,22/11/2016 4:02,18.95
1163822594,1163822594,67,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,17,12,59,96,25.8,22/11/2016 4:02,18.95
1163822596,1163822596,69,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,15,16,59,96,25.8,22/11/2016 4:02,18.95
1163822597,1163822597,72,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,16,15,59,96,25.8,22/11/2016 4:03,18.95
1163822599,1163822599,74,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,15,13,59,96,25.8,22/11/2016 4:03,18.95
1163822601,1163822601,77,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,16,12,59,96,25.8,22/11/2016 4:03,18.95
1163822601,1163822601,78,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,13,15,59,96,25.9,22/11/2016 4:03,18.95
1163822603,1163822603,81,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,15,14,59,96,25.8,22/11/2016 4:03,18.95
1163822604,1163822604,83,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,17,12,59,96,25.7,22/11/2016 4:03,18.95
1163822606,1163822606,86,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,18,16,59,96,25.8,22/11/2016 4:03,18.95
1163822607,1163822607,88,0,0,0,0,0,800,0,0,0,0,0,0,Run,Neutral,Auto,Manual,On,Off,Off,On,0,0,FaultFNRP20,N4,Err-Unknown,On,Released,Off,Released,14,15,59,96,25.8,22/11/2016 4:03,18.95
1163842754,1163842754,3021,0,0,0,75.2,1999.5,1902.5,73.5,35,3.35,1.5,139,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1985,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1653,1831,81,83,28.2,22/11/2016 9:38,18.95
1163842755,1163842755,3022,0,0,0,77.2,1918.5,1936,53.5,44,17.95,0,0,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1894,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,808,961,81,77,28.2,22/11/2016 9:38,18.95
1163842756,1163842756,3024,0,0,0,80.8,1947.5,2004.5,102,99,24.8,2.5,271,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1999,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,595,769,81,76,28.2,22/11/2016 9:38,18.95
1163842758,1163842758,3027,0,0,0,74.8,1915.5,1892,41.5,26,10.8,0.5,40,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1827,0,FaultFNRP20,N2,Err-Unknown,Off,Depressed,Off,Depressed,1303,1479,81,77,28.2,22/11/2016 9:39,18.95
1163842760,1163842760,3029,0,0,0,75.2,1887,1902.5,34,32,14.6,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1835,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1369,1542,81,80,28.2,22/11/2016 9:39,18.95
1163842760,1163842760,3030,0,0,0,75.2,1906,1899.5,32.5,32,12.95,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1833,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1418,1588,81,80,28.2,22/11/2016 9:39,18.95
1163842761,1163842761,3032,0,0,0,75.2,1903.5,1904,31.5,32,13.9,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1836,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1479,1649,81,80,28.2,22/11/2016 9:39,18.95
1163842763,1163842763,3035,0,0,0,75.2,1906,1903.5,32,32,13.65,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1839,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1513,1680,81,80,28.2,22/11/2016 9:39,18.95
1163842765,1163842765,3037,0,0,0,75.2,1906,1903,30,31,13.4,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1839,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1514,1684,81,81,28.2,22/11/2016 9:39,18.95
1163842765,1163842765,3038,0,0,0,75.2,1904,1903.5,31,31,13.4,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1839,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1507,1680,81,80,28.2,22/11/2016 9:39,18.95
1163842767,1163842767,3041,0,0,0,75.2,1903.5,1904,31,32,13.65,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1838,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1505,1671,81,80,28.2,22/11/2016 9:39,18.95
1163842768,1163842768,3043,0,0,0,75.2,1903.5,1903.5,30,31,13.65,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1840,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1502,1671,81,80,28.2,22/11/2016 9:39,18.95
1163842769,1163842769,3044,0,0,0,75.2,1904.5,1904,31.5,32,13.65,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1840,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1502,1671,81,81,28.2,22/11/2016 9:39,18.95
1163842770,1163842770,3046,0,0,0,75.2,1904,1904,31,31,13.4,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1840,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1501,1667,81,80,28.2,22/11/2016 9:39,18.95
1163842772,1163842772,3049,0,0,0,74.8,1898,1895.5,30.5,30,12.95,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1834,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1499,1666,81,80,28.2,22/11/2016 9:39,18.95
1163842774,1163842774,3051,0,0,0,75.2,1902.5,1904,30.5,31,13.4,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1836,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1485,1651,81,80,28.2,22/11/2016 9:39,18.95
1163842774,1163842774,3052,0,0,0,75.2,1903.5,1904.5,30,31,13.4,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1839,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1482,1647,81,80,28.2,22/11/2016 9:39,18.95
1163842776,1163842776,3055,0,0,0,75.6,1904,1905,28.5,31,13.05,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1841,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1479,1649,81,81,28.2,22/11/2016 9:39,18.95
1163842777,1163842777,3057,0,0,0,75.2,1905.5,1904.5,29,31,12.95,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1845,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1483,1652,81,80,28.1,22/11/2016 9:39,18.95
1163842778,1163842778,3058,0,0,0,76,1912.5,1917.5,30,32,13.65,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1854,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1479,1650,81,80,28.2,22/11/2016 9:39,18.95
1163842779,1163842779,3060,0,0,0,76,1920,1917,31,31,13.3,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1858,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1481,1646,81,80,28.2,22/11/2016 9:39,18.95
1163842781,1163842781,3063,0,0,0,76.4,1922.5,1926,31.5,31,13.55,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1868,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1475,1648,80,80,28.2,22/11/2016 9:39,18.95
1163842782,1163842782,3065,0,0,0,76.8,1931,1932,32,31,13.55,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1869,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1404,1574,81,80,28.2,22/11/2016 9:39,18.95
1163842783,1163842783,3066,0,0,0,76.8,1928,1929,31.5,31,13.55,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1870,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1377,1546,80,80,28.2,22/11/2016 9:39,18.95
1163842784,1163842784,3068,0,0,0,79.2,1688,1975.5,50,84,28.15,1.5,200,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,738,0,FaultFNRP20,F1,Err-Unknown,Off,Depressed,Off,Depressed,754,924,81,80,28.3,22/11/2016 9:39,18.95
1163842786,1163842786,3071,0,0,0,99.6,2173,2120,110,58,17.7,3,306,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1949,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,103,153,80,80,28.1,22/11/2016 9:39,18.95
1163842788,1163842788,3073,0,0,0,99.6,1960,2120,118,100,24.7,4.5,480,26.8,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1671,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,109,135,80,80,28.2,22/11/2016 9:39,18.95
1163842788,1163842788,3074,0,0,0,99.6,2092.5,2120,132.5,96,22.45,5.5,547,80,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2104,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,93,135,80,80,28.2,22/11/2016 9:39,18.95
1163842790,1163842790,3077,0,0,0,99.6,1842,2120,142.5,100,26.35,6.5,627,80,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1371,0,FaultFNRP20,N3,Err-Unknown,Off,Released,Off,Depressed,100,297,80,80,28.2,22/11/2016 9:39,18.95
1163842791,1163842791,3079,0,0,0,99.6,2126.5,2120,132.5,84,20.8,6,594,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1295,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,226,379,80,79,28.2,22/11/2016 9:39,18.95
1163842793,1163842793,3081,0,0,0,99.6,1756,2120,147,100,27.65,6.5,626,23.6,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1446,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,172,325,80,78,28.2,22/11/2016 9:39,18.95
1163842793,1163842793,3082,0,0,0,99.6,1563,2120,153.5,100,31.25,6.5,660,43.4,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1461,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,381,703,80,78,28.1,22/11/2016 9:39,18.95
1163842795,1163842795,3085,0,0,0,99.6,1755,2120,147.5,100,27.65,8,816,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1711,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,44,140,80,81,28.2,22/11/2016 9:39,18.95
1163842796,1163842796,3087,0,0,0,99.6,1889,2120,149,100,25.65,8.5,826,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1861,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,393,436,80,80,28.2,22/11/2016 9:39,18.95
1163842798,1163842798,3089,0,0,0,99.6,2067.5,2120,85,78,20.45,8,780,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2115,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,110,138,80,81,28.2,22/11/2016 9:39,18.95
1163842800,1163842800,3092,0,0,0,99.6,1701,2120,150.5,100,28.5,8,775,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1676,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,26,24,80,76,28.2,22/11/2016 9:39,18.95
1163842800,1163842800,3093,0,0,0,99.6,1673,2120,151.5,100,29,8,769,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1719,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,29,26,80,75,28.2,22/11/2016 9:39,18.95
1163842801,1163842801,3095,0,0,0,99.6,1783.5,2120,151,100,27.3,8.5,831,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1797,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,31,23,80,73,28.2,22/11/2016 9:39,18.95
1163842802,1163842802,3096,0,0,0,99.6,1772.5,2120,152.5,100,27.45,8.5,813,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1762,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,30,20,80,73,28.2,22/11/2016 9:39,18.95
1163842805,1163842805,3100,0,0,0,99.6,1708.5,2120,156,100,28.5,8,788,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1606,0,FaultFNRP20,N3,Err-Unknown,Off,Released,Off,Depressed,289,356,80,76,28.2,22/11/2016 9:39,18.95
1163842805,1163842805,3101,0,0,0,99.6,1856.5,2120,151.5,100,26.25,7.5,741,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1928,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,423,795,80,76,28.1,22/11/2016 9:39,18.95
1163842806,1163842806,3103,0,0,0,96.8,1811,2120,152.5,99,26.6,6,521,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1867,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,775,976,81,80,28.2,22/11/2016 9:39,18.95
1163842808,1163842808,3106,0,0,0,82,2076.5,2030.5,63.5,16,5.25,1,2,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2026,0,FaultFNRP20,N2,Err-Unknown,Off,Depressed,Off,Depressed,1739,1915,81,82,28.2,22/11/2016 9:39,18.95
1163842810,1163842810,3108,0,0,0,82.4,2023.5,2033.5,43,34,13.8,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1948,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1615,1783,81,85,28.2,22/11/2016 9:39,18.95
1163842810,1163842810,3109,0,0,0,82,2029,2026.5,42,30,12,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1993,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1590,1766,81,85,28.2,22/11/2016 9:39,18.95
1163842811,1163842811,3111,0,0,0,82.4,2037.5,2036.5,41.5,36,13.4,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1992,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1572,1745,81,85,28.2,22/11/2016 9:39,18.95
1163842813,1163842813,3114,0,0,0,82.8,2040.5,2043,40.5,35,13.8,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2001,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1566,1741,81,82,28.2,22/11/2016 9:39,18.95
1163842815,1163842815,3116,0,0,0,82.8,2046.5,2045.5,39,34,13.4,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2011,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1566,1740,81,82,28.2,22/11/2016 9:39,18.95
1163842815,1163842815,3117,0,0,0,83.2,2047,2046,39,33,13.3,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2009,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1575,1749,81,82,28.2,22/11/2016 9:39,18.95
1163842816,1163842816,3119,0,0,0,82.8,2042.5,2038.5,38,32,12.45,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2001,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1587,1758,81,83,28.2,22/11/2016 9:39,18.95
1163842818,1163842818,3122,0,0,0,82.4,2038,2038.5,38.5,32,12.95,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2002,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1593,1762,80,82,28.2,22/11/2016 9:40,18.95
1163842819,1163842819,3123,0,0,0,82.8,2039,2038.5,39,33,12.95,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2001,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1593,1766,80,82,28.2,22/11/2016 9:40,18.95
1163842820,1163842820,3125,0,0,0,82.4,2038,2037.5,38,32,12.85,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2001,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1598,1772,81,83,28.2,22/11/2016 9:40,18.95
1163842822,1163842822,3128,0,0,0,82.4,2038.5,2037.5,36.5,32,12.85,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2002,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1600,1776,80,83,28.1,22/11/2016 9:40,18.95
1163842823,1163842823,3130,0,0,0,82.4,2037.5,2038,37.5,32,12.85,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1999,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1598,1774,80,83,28.2,22/11/2016 9:40,18.95
1163842824,1163842824,3131,0,0,0,82.4,2036.5,2037.5,37.5,32,12.85,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2001,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1602,1773,80,82,28.1,22/11/2016 9:40,18.95
1163842825,1163842825,3133,0,0,0,82.4,2036.5,2035.5,36.5,32,12.6,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1999,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1620,1793,80,82,28.2,22/11/2016 9:40,18.95
1163842827,1163842827,3136,0,0,0,82.8,2032.5,2039.5,37.5,33,13.4,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2002,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1650,1833,80,83,28.2,22/11/2016 9:40,18.95
1163842829,1163842829,3138,0,0,0,83.2,2048.5,2051.5,37.5,34,13.55,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2013,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1725,1890,80,83,28.2,22/11/2016 9:40,18.95
1163842829,1163842829,3139,0,0,0,83.2,2050,2051.5,39,34,13.65,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2015,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1717,1886,80,83,28.2,22/11/2016 9:40,18.95
1163842831,1163842831,3142,0,0,0,84.4,2069.5,2068.5,40,37,13.55,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2028,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1714,1885,80,83,28.2,22/11/2016 9:40,18.95
1163842832,1163842832,3144,0,0,0,84.4,2068.5,2068,41,35,13.55,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2032,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1718,1886,80,82,28.2,22/11/2016 9:40,18.95
1163842833,1163842833,3145,0,0,0,84.4,2067.5,2068,41.5,35,13.55,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2031,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1714,1883,80,82,28.2,22/11/2016 9:40,18.95
1163842834,1163842834,3147,0,0,0,84.4,2069.5,2068.5,41,35,13.3,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2032,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1715,1886,80,82,28.2,22/11/2016 9:40,18.95
1163842836,1163842836,3150,0,0,0,84.4,2068,2068.5,41,34,13.65,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2031,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1716,1888,80,83,28.2,22/11/2016 9:40,18.95
1163842837,1163842837,3152,0,0,0,84,2068,2068,39,35,13.55,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2030,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1723,1888,80,82,28.2,22/11/2016 9:40,18.95
1163842838,1163842838,3153,0,0,0,83.6,2064.5,2054.5,38.5,31,11.9,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2027,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1719,1891,80,82,28.2,22/11/2016 9:40,18.95
1163842841,1163842841,3157,0,0,0,83.6,2052.5,2054,37.5,27,11.05,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2016,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1680,1854,80,83,28.2,22/11/2016 9:40,18.95
1163842841,1163842841,3158,0,0,0,83.2,2052,2052,36.5,28,10.55,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2016,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1681,1855,80,83,28.2,22/11/2016 9:40,18.95
1163842843,1163842843,3160,0,0,0,83.2,2052,2051.5,36.5,28,10.7,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,2013,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1688,1861,80,82,28.2,22/11/2016 9:40,18.95
